sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count,Unnamed: 4
N29598755A,noon,Grocery,"creal,oats,Jams&Honey",Fichi Fig Jam 340grams,160.0,Prima Frutta,340g  |  EGP 47.06/100g,,,,,,
Z6DA6119CD13785550967Z,noon,Grocery,"creal,oats,Jams&Honey",Dubai filling Kunafa & Pistachio 500 Gram,243.0,ASMACUP,450g  |  EGP 54.00/100g,,,,,,
Z75D8E22AB01CFC620485Z,noon,Grocery,"creal,oats,Jams&Honey",Peanut Butter premium Sauce 750 gm,169.2,ASMACUP,750g  |  EGP 22.56/100g,,,,,,
N28907187A,noon,Grocery,"creal,oats,Jams&Honey",High Protein Peanut Butter 340grams,324.25,Lino,340g  |  EGP 95.37/100g,,,,,,
N27682639A,noon,Grocery,"creal,oats,Jams&Honey",Hero Jam With Black Cherry Flavor - Light - 320grams,136.0,Hero,320g  |  EGP 42.50/100g,,,,,,
ZED520F3ED156ADF29D43Z,noon,Grocery,"creal,oats,Jams&Honey",Honey With Echinacea Extract 180grams,107.0,Imtenan,180g  |  EGP 59.44/100g,,,,,,
ZAC8FC481705809A57D0AZ,noon,Grocery,"creal,oats,Jams&Honey",3 Zero Protein Parfacil 70g,272.0,Zero,70g  |  EGP 388.57/100g,,,,,,
Z411BEC597614085D203BZ,noon,Grocery,"creal,oats,Jams&Honey",Ginkgo Honey Hexagonal 450grams,145.0,Imtenan,450g  |  EGP 32.22/100g,,,,,,
ZBF2328CDF0A41794C5F9Z,noon,Grocery,"creal,oats,Jams&Honey",Clover Honey 450g,122.0,Shana nature house,450g  |  EGP 27.11/100g,,,,,,
Z8925E56E5B6129F00030Z,noon,Grocery,"creal,oats,Jams&Honey","Alsham NEBRAS Apricot Jam – Premium Natural Fruit Spread, Authentic Taste, Golden Lid Jar, 450g",89.99,ALSHAM NEBRAS,450g  |  EGP 20.00/100g,,,,,,
Z48758B3F2CA2E7D2EEEFZ,noon,Grocery,"creal,oats,Jams&Honey",Beeswax Honey With Nuts 500g,312.0,Haj Arafa,500g  |  EGP 62.40/100g,,,,,,
ZD3CE280CF402B0F17C89Z,noon,Grocery,"creal,oats,Jams&Honey",Arkan Premium Halva with Extra Walnuts – 500g | Authentic Middle Eastern Sesame Sweet | Traditional Dessert Egypt,250.0,ARKAN,500g  |  EGP 14.17/oz,,,,,,
ZB375C232D32C8E5723CAZ,noon,Grocery,"creal,oats,Jams&Honey",Kind kids Spread Cream 350 gm,99.0,ASMACUP,350g  |  EGP 28.29/100g,,,,,,
Z6A8CACC9AD838D13AC9EZ,noon,Grocery,"creal,oats,Jams&Honey",Healthy Spread  Chocolate Original with Hazelnut 375 gm,200.0,Milkato,375g  |  EGP 53.33/100g,,,,,,
Z1C183D2D0500C3715C42Z,noon,Grocery,"creal,oats,Jams&Honey",Manuka Health-Manuka Honey MGO 115+ 250g,2299.0,Manuka Health New Zealand Ltd,250g  |  EGP 919.60/100g,,,,,,
Z494C85084FCD5952D8E5Z,noon,Grocery,"creal,oats,Jams&Honey",Max Tella Hazelnut and Cocoa Chocolate Spread - Rich Creamy Texture for Breakfast & Desserts - Value Pack 900g,175.0,Maxtella,1.8kg  |  EGP 9.72/100g,,,,,,
Z2235554A2EE1AEADD34FZ,noon,Grocery,"creal,oats,Jams&Honey",Coconut butter 375g Bundle,970.0,HEALTHY & TASTY,375g  |  EGP 57.60/100g,,,,,,
ZFF638991D748CB593F57Z,noon,Grocery,"creal,oats,Jams&Honey","Chocolate spread from X Spread with natural hazelnut pieces, 350 g.",90.0,Mozn,350g  |  EGP 25.71/100g,,,,,,
N27675268A,noon,Grocery,"creal,oats,Jams&Honey",Jam With Orange Flavor - 350grams,73.0,Hero,350g  |  EGP 20.86/100g,,,,,,
Z9FE88A542270469F985DZ,noon,Grocery,"creal,oats,Jams&Honey",Banana Pillow 250 Gram,84.0,Kiddo,250g  |  EGP 33.60/100g,,,,,,
Z9C48B3CFFAEB1845E750Z,noon,Grocery,"creal,oats,Jams&Honey",gotella Fun Chocolate Spread With hazelnut 100 gm pack 12 pieces,295.0,Gotella Chocolate,1.2kg  |  EGP 24.58/100g,,,,,,
ZBAC47AFBE9D043CC1535Z,noon,Grocery,"creal,oats,Jams&Honey",Classic Chocolate Spread With hazelnut 900g,270.0,Milkato,900g  |  EGP 30.00/100g,,,,,,
ZF20A9EB5C8A29EA58EC1Z,noon,Grocery,"creal,oats,Jams&Honey",إكسترا كرانتشي زبدة الفول السوداني، 454 غرام,324.0,جيف,454g  |  EGP 0.71/100g,,,,,,
ZDB5CB324901CD73D317AZ,noon,Grocery,"creal,oats,Jams&Honey",Guilt free Almond Spread -200G-Espresso Creme,250.0,Organic Nation,200g  |  EGP 125.00/100g,,,,,,
N52834424A,noon,Grocery,"creal,oats,Jams&Honey",Carrot Jam 430grams  Single,55.0,Vitrac,430g  |  EGP 12.79/100g,,,,,,
N51182037A,noon,Grocery,"creal,oats,Jams&Honey",protein bar Banana with cashew Bar 70grams,94.0,Abu Auf,70g  |  EGP 134.29/100g,,,,,,
ZADD964D14D2C9177BD80Z,noon,Grocery,"creal,oats,Jams&Honey",Original chocolate spread 375 grams,300.0,HEALTHY & TASTY,375g  |  EGP 80.00/100g,,,,,,
ZC8CC6EE34D58AF3F10EFZ,noon,Grocery,"creal,oats,Jams&Honey",Saegh black Honey polyethylene 350 g,44.0,Saegh,350g  |  EGP 12.57/100g,,,,,,
Z2519ADEA5027508C785AZ,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Spread Chocolate-350g,144.0,Milkato,350g  |  EGP 41.14/100g,,,,,,
ZED330BB26A58F6584666Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Spread Chocolate Extra Nuts with Hazelnut Pieces 375 gm,216.0,Milkato,375g  |  EGP 57.60/100g,,,,,,
ZA31487989356E91E27EEZ,noon,Grocery,"creal,oats,Jams&Honey",Speculoos Biscuits Spread 380 gm,171.0,Milkato,380g  |  EGP 45.00/100g,,,,,,
N27747728A,noon,Grocery,"creal,oats,Jams&Honey",Crunchy Banana Chocolate Bar 40grams,38.0,Sante,40g  |  EGP 95.00/100g,,,,,,
Z3549A169ACBBC335D888Z,noon,Grocery,"creal,oats,Jams&Honey",Guilt free Hazelnut butter with dark chocolate 200G,350.0,Organic Nation,200g  |  EGP 175.00/100g,,,,,,
Z2E6F9211FA9DB57EE875Z,noon,Grocery,"creal,oats,Jams&Honey",عسل سدر جبلي طبيعي فاخر – 400 جم | نقي، صحي، أصيل,550.0,,1000g  |  EGP 55.00/100g,,,,,,
ZE3E1CD3F48950B0F6608Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Matcha Granola 275G,239.0,Greenuts,275g  |  EGP 86.91/100g,,,,,,
Z1DDAB03A25D4D659BE9FZ,noon,Grocery,"creal,oats,Jams&Honey",Gold Hazelnuts Cream 350 gm,180.0,Milkato,350g  |  EGP 51.43/100g,,,,,,
ZAEF2B27047B5DD4C4D87Z,noon,Grocery,"creal,oats,Jams&Honey",Lotus Biscoff Spread 400g,576.0,Lotus,400g  |  EGP 1.44/100g,,,,,,
N52490736A,noon,Grocery,"creal,oats,Jams&Honey",Pure Honey - 450g,148.25,ISIS,450g  |  EGP 32.94/100g,,,,,,
N48663849A,noon,Grocery,"creal,oats,Jams&Honey",Blackcurrant Jam Spread 284grams,310.0,St.Dalfour,284g  |  EGP 109.15/100g,,,,,,
Z2D1D1CE7BA8F5A8CBAE4Z,noon,Grocery,"creal,oats,Jams&Honey",Energy Honey 500g,342.0,Haj Arafa,500g  |  EGP 68.40/100g,,,,,,
ZEF2C1E26A57AD9400783Z,noon,Grocery,"creal,oats,Jams&Honey",Natural Marjoram Honey 500g,195.0,Haj Arafa,500g  |  EGP 39.00/100g,,,,,,
Z5EA66725E647A6124DA2Z,noon,Grocery,"creal,oats,Jams&Honey",Al-Nawara honey 500 grams - 100% natural from Uni Smart Group,120.0,Uni Smart Group,500g  |  EGP 24.00/100g,,,,,,
N48663603A,noon,Grocery,"creal,oats,Jams&Honey",Breakfast Cereals with Oats 375grams,104.0,Lino,375g  |  EGP 27.73/100g,,,,,,
Z8A5B6FF8DE5765CAC29BZ,noon,Grocery,"creal,oats,Jams&Honey",Fig jam 190 grams,29.0,El bawadi,190g  |  EGP 15.26/100g,,,,,,
ZA7ED371762D8C7D40E84Z,noon,Grocery,"creal,oats,Jams&Honey",gotella Mini Mango Chocolate Spread 30 gm pack 24 pieces,195.0,Gotella Chocolate,720g  |  EGP 27.08/100g,,,,,,
N28940009A,noon,Grocery,"creal,oats,Jams&Honey",Orange Fruit Jam 284grams,310.0,St.Dalfour,284g  |  EGP 109.15/100g,,,,,,
N29761996A,noon,Grocery,"creal,oats,Jams&Honey",Vitrac Raspberry Jam - 430grams,73.0,Vitrac,430g  |  EGP 16.98/100g,,,,,,
N28909707A,noon,Grocery,"creal,oats,Jams&Honey",White Oats 500grams,115.0,GREEN'S,500g  |  EGP 23.00/100g,,,,,,
Z8FED04449815361DD037Z,noon,Grocery,"creal,oats,Jams&Honey",Citrus Blossom Bee Honey 950g,190.0,Herbistice,950g  |  EGP 20.00/100g,,,,,,
N29595083A,noon,Grocery,"creal,oats,Jams&Honey",Citrus Honey - 650grams,219.0,Hero,650g  |  EGP 33.69/100g,,,,,,
Z5B788CFB9EBD8CBE1B7FZ,noon,Grocery,"creal,oats,Jams&Honey",Choco Scopes - 250 grams,61.0,TOLO,250g  |  EGP 24.40/100g,,,,,,
N29595082A,noon,Grocery,"creal,oats,Jams&Honey",Hero Clover Honey - 650grams,219.0,Hero,650g  |  EGP 33.69/100g,,,,,,
Z2A4970DF5D11A95FA992Z,noon,Grocery,"creal,oats,Jams&Honey",Natural Clover Honey 500g,157.0,Haj Arafa,500g  |  EGP 31.40/100g,,,,,,
N42868130A,noon,Grocery,"creal,oats,Jams&Honey",Go On Protein 50grams,105.0,Sante,50g  |  EGP 210.00/100g,,,,,,
Z3882461DD0F3B7F43EC7Z,noon,Grocery,"creal,oats,Jams&Honey",Yummies Ginger And Lemon Spread 300g,75.0,El bawadi,300g  |  EGP 0.25/100g,,,,,,
Z57C3FC31B3FD56D97894Z,noon,Grocery,"creal,oats,Jams&Honey",Quinoa Seeds 400 gm,185.0,Ma Vie Food,400g  |  EGP 13.11/oz,,,,,,
N52490739A,noon,Grocery,"creal,oats,Jams&Honey",Pure Marjoram Honey - 250grams,111.0,ISIS,250g  |  EGP 44.40/100g,,,,,,
Z41346AB824DF7D75C586Z,noon,Grocery,"creal,oats,Jams&Honey",Cashew Spread -275G.-Lotus,295.0,Organic Nation,275g  |  EGP 107.27/100g,,,,,,
ZE3E1CD3F48950B0F6608Z,noon,Grocery,"creal,oats,Jams&Honey",Healthy Matcha Granola 275G,239.0,Greenuts,275g  |  EGP 86.91/100g,,,,,,
Z1DDAB03A25D4D659BE9FZ,noon,Grocery,"creal,oats,Jams&Honey",Gold Hazelnuts Cream 350 gm,180.0,Milkato,350g  |  EGP 51.43/100g,,,,,,
Z474CCC0F72DEAA126622Z,noon,Grocery,"creal,oats,Jams&Honey",Chocolate Hazelnut Spread 350g,108.0,ASMACUP,350g  |  EGP 30.86/100g,,,,,,
ZE55BAFFFDF1FEC4D6488Z,noon,Grocery,"creal,oats,Jams&Honey",Pack of 2 White Honey With Glass Jar - 1 kg,205.0,SUN GARDEN,2kg  |  EGP 10.25/100g,,,,,,
N28909106A,noon,Grocery,"creal,oats,Jams&Honey",Ginesing Honey 250g,291.25,ISIS,250g  |  EGP 116.50/100g,,,,,,
Z7205C02B096C71C7E5D3Z,noon,Grocery,"creal,oats,Jams&Honey",Granola Bar Apple And Cinnamon 40g,41.0,Lino,40g  |  EGP 102.50/100g,,,,,,
N28940006A,noon,Grocery,"creal,oats,Jams&Honey",Black Cherry Fruit Jam 284grams,239.0,St.Dalfour,284g  |  EGP 84.15/100g,,,,,,
N28909118A,noon,Grocery,"creal,oats,Jams&Honey",Royal Jelly Honey 250grams,330.0,ISIS,250g  |  EGP 132.00/100g,,,,,,
Z20F40B3311D4C3C046A6Z,noon,Grocery,"creal,oats,Jams&Honey","Spread Strawberry Chocolate , 1kg",167.0,Lavida,1000g  |  EGP 16.70/100g,,,,,,
Z14D5620893A689D35C41Z,noon,Grocery,"creal,oats,Jams&Honey",gotella Vegan Chocolate Spread With Hazelnut  425 gm,95.0,Gotella Chocolate,425g  |  EGP 22.35/100g,,,,,,
Z02D1837EDABC2817543EZ,noon,Grocery,"creal,oats,Jams&Honey",Pistachio Spread Cream 1 KG,585.0,ASMACUP,1000g  |  EGP 58.50/100g,,,,,,
N27675266A,noon,Grocery,"creal,oats,Jams&Honey",Jam With Strawberry Flavor - 350grams,73.0,Hero,350g  |  EGP 20.86/100g,,,,,,
Z2EAB4EF9E583BE0A8478Z,noon,Grocery,"creal,oats,Jams&Honey",Nutella Hazelnut Spread with Cocoa 350g,321.0,Nutella,180g  |  EGP 178.33/100g,,,,,,
ZD4A90268019395F2837BZ,noon,Grocery,"creal,oats,Jams&Honey",Egyptian Sidr Mountain Honey 500g,484.95,Haj Arafa,500g  |  EGP 96.99/100g,,,,,,
ZB407BC855EA597551478Z,noon,Grocery,"creal,oats,Jams&Honey",Egyptian Sidr Mountain Honey 500g,484.95,Haj Arafa,500g  |  EGP 96.99/100g,,,,,,
Z81AC19207E23742AB3F5Z,noon,Grocery,"creal,oats,Jams&Honey",Orange Crispy Spread 300g,75.0,El bawadi,300g  |  EGP 25.00/100g,,,,,,
Z153C20433BD5D2A6FF97Z,noon,Grocery,"creal,oats,Jams&Honey",Wildflower Honey Hexagonal 450grams,138.0,Imtenan,450g  |  EGP 30.67/100g,,,,,,
N43765118A,noon,Grocery,"creal,oats,Jams&Honey",Strawberry  Jam 1kg,93.75,Add-Me,1000g  |  EGP 9.38/100g,,,,,,
Z44A8181C9AC111A8AAFCZ,noon,Grocery,"creal,oats,Jams&Honey",asmacup White Chocolate Oreo Spread 900 gm,202.5,ASMACUP,900g  |  EGP 22.50/100g,,,,,,
N28907196A,noon,Grocery,"creal,oats,Jams&Honey",Fruit Puffs Breakfast Cereals With Oats 250grams,76.0,Lino,250g  |  EGP 30.40/100g,,,,,,
ZB8E7C8AF706E781CD731Z,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Chocolate Spread 900g,179.1,ASMACUP,900g  |  EGP 19.90/100g,,,,,,
Z8F11FD8CFB38F18461BBZ,noon,Grocery,"creal,oats,Jams&Honey",Rocher spread Cream  Irresistible Luxurious Rocher Goodness 350 gm,162.0,ASMACUP,350g  |  EGP 46.29/100g,,,,,,
Z1ACFB0C3E83A7BF8B5E2Z,noon,Grocery,"creal,oats,Jams&Honey",فستق اسبريد  200 جرام,179.1,اسماكب,200g  |  EGP 89.55/100g,,,,,,
Z3A200D0C48470B3AD6C2Z,noon,Grocery,"creal,oats,Jams&Honey",Corn Flakes 250 Gram,58.0,Kiddo,250g  |  EGP 23.20/100g,,,,,,
N34912221A,noon,Grocery,"creal,oats,Jams&Honey",Fruit Puffs With Oats 375grams,104.0,Lino,375g  |  EGP 27.73/100g,,,,,,
N28852314A,noon,Grocery,"creal,oats,Jams&Honey",Peanut Butter Crunchy 340grams,205.25,Lino,340g  |  EGP 60.37/100g,,,,,,
Z3D684EC7B8F717AB7B3CZ,noon,Grocery,"creal,oats,Jams&Honey",Nawara honey with honey 450 g,126.0,Shana nature house,470g  |  EGP 26.81/100g,,,,,,
Z939DB65C8AE1550660EDZ,noon,Grocery,"creal,oats,Jams&Honey",Gum arabic honey 350 grams - 100% natural from Uni Smart Group,85.0,Uni Smart Group,350g  |  EGP 24.29/100g,,,,,,
N52490740A,noon,Grocery,"creal,oats,Jams&Honey",Pure Pollen Grain Honey – 250grams,97.75,ISIS,250g  |  EGP 39.10/100g,,,,,,
Z152FF23558C0F0E532D5Z,noon,Grocery,"creal,oats,Jams&Honey",Yummies Hazelnut Spread 300g,203.0,El bawadi,300g  |  EGP 0.68/100g,,,,,,
Z6DA6119CD13785550967Z,noon,Grocery,"creal,oats,Jams&Honey",Dubai filling Kunafa & Pistachio 500 Gram,243.0,ASMACUP,450g  |  EGP 54.00/100g,,,,,,
Z8925E56E5B6129F00030Z,noon,Grocery,"creal,oats,Jams&Honey","Alsham NEBRAS Apricot Jam – Premium Natural Fruit Spread, Authentic Taste, Golden Lid Jar, 450g",89.99,ALSHAM NEBRAS,450g  |  EGP 20.00/100g,,,,,,
N27747711A,noon,Grocery,"creal,oats,Jams&Honey",Tropical Fruits Muesli 1kg,421.0,Sante,1000g  |  EGP 42.10/100g,,,,,,
Z4FE7667C198EB7F622BDZ,noon,Grocery,"creal,oats,Jams&Honey",Keto Double Chocolate Bar 60 grams Bundle,250.0,HEALTHY & TASTY,,,,,,,
Z43CE1837892439778C2BZ,noon,Grocery,"creal,oats,Jams&Honey",Sugarcane Serum 750 g - 100% Natural from Uni Smart Group,77.0,unismart_group,750g  |  EGP 10.27/100g,,,,,,
ZDC040CC16A63AFC8DDAFZ,noon,Grocery,"creal,oats,Jams&Honey",Halawa Spread 150 grams,37.25,El bawadi,150g  |  EGP 24.83/100g,,,,,,
N44900089A,noon,Grocery,"creal,oats,Jams&Honey",Honey Hunaja Cheerios 375grams,156.0,Nestle,375g  |  EGP 41.60/100g,,,,,,
ZD3CE280CF402B0F17C89Z,noon,Grocery,"creal,oats,Jams&Honey",Arkan Premium Halva with Extra Walnuts – 500g | Authentic Middle Eastern Sesame Sweet | Traditional Dessert Egypt,250.0,ARKAN,500g  |  EGP 14.17/oz,,,,,,
ZB375C232D32C8E5723CAZ,noon,Grocery,"creal,oats,Jams&Honey",Kind kids Spread Cream 350 gm,99.0,ASMACUP,350g  |  EGP 28.29/100g,,,,,,
Z6A8CACC9AD838D13AC9EZ,noon,Grocery,"creal,oats,Jams&Honey",Healthy Spread  Chocolate Original with Hazelnut 375 gm,200.0,Milkato,375g  |  EGP 53.33/100g,,,,,,
N34912209A,noon,Grocery,"creal,oats,Jams&Honey",Oat Bran Rings 250grams,76.0,Lino,250g  |  EGP 30.40/100g,,,,,,
ZE426EC5A8EB2C35FDD66Z,noon,Grocery,"creal,oats,Jams&Honey",Keto Coconut Chocolate Bar 60 grams Bundle,250.0,HEALTHY & TASTY,,,,,,,
ZFF638991D748CB593F57Z,noon,Grocery,"creal,oats,Jams&Honey","Chocolate spread from X Spread with natural hazelnut pieces, 350 g.",90.0,Mozn,350g  |  EGP 25.71/100g,,,,,,
ZBAC47AFBE9D043CC1535Z,noon,Grocery,"creal,oats,Jams&Honey",Classic Chocolate Spread With hazelnut 900g,270.0,Milkato,900g  |  EGP 30.00/100g,,,,,,
Z2519ADEA5027508C785AZ,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Spread Chocolate-350g,144.0,Milkato,350g  |  EGP 41.14/100g,,,,,,
Z25DADB19C11C8CE5DBDCZ,noon,Grocery,"creal,oats,Jams&Honey",Chocolate peanut butter 375g Bundle,970.0,HEALTHY & TASTY,375g  |  EGP 57.60/100g,,,,,,
Z1043F437742F6454ECD6Z,noon,Grocery,"creal,oats,Jams&Honey",Spring Blossom Honey 420 grams,108.25,El bawadi,420g  |  EGP 25.77/100g,,,,,,
N29469995A,noon,Grocery,"creal,oats,Jams&Honey",Apricot Jam 284grams,310.0,St.Dalfour,284g  |  EGP 109.15/100g,,,,,,
Z31399F454202D9FF74FFZ,noon,Grocery,"creal,oats,Jams&Honey",Herb Flower (Anise) Honey 850 gm,265.0,ZARY,850g  |  EGP 31.18/100g,,,,,,
Z2E4EC66F35A0F6C92B35Z,noon,Grocery,"creal,oats,Jams&Honey",CREAMY PEANUT BUTTER454g,480.0,Jif,454g  |  EGP 1.06/100g,,,,,,
N29595080A,noon,Grocery,"creal,oats,Jams&Honey",Hero Clover Honey - 365grams,114.0,Hero,365g  |  EGP 31.23/100g,,,,,,
N29782476A,noon,Grocery,"creal,oats,Jams&Honey",Vitrac Creamy Fig Jam - 430grams,55.0,Vitrac,430g  |  EGP 12.79/100g,,,,,,
Z2C24713AF3DC43E68F93Z,noon,Grocery,"creal,oats,Jams&Honey",Marjoram Honey 500 grams - 100% Natural from Uni Smart Group,122.0,Uni Smart Group,500g  |  EGP 24.40/100g,,,,,,
N15224304A,noon,Grocery,"creal,oats,Jams&Honey",Hero Jam With Fig Flavor - 350grams,73.0,Hero,350g  |  EGP 20.86/100g,,,,,,
N29779181A,noon,Grocery,"creal,oats,Jams&Honey",Greek Forest Honey 500grams,1021.0,Fino,500g  |  EGP 204.20/100g,,,,,,
Z0938A8958AB556028D99Z,noon,Grocery,"creal,oats,Jams&Honey",Anise Honey 500 grams - 100% Natural from Uni Smart Group,130.0,Uni Smart Group,500g  |  EGP 26.00/100g,,,,,,
N29779101A,noon,Grocery,"creal,oats,Jams&Honey",Greek Honey With Flora And Thyme 500grams,1225.0,Attiki,500g  |  EGP 245.00/100g,,,,,,
Z006F12BE30AF90A52A55Z,noon,Grocery,"creal,oats,Jams&Honey",Arabian Wildflower Honey 850 gm,815.0,ZARY,850g  |  EGP 95.88/100g,,,,,,
Z106C37C01956B74B52A3Z,noon,Grocery,"creal,oats,Jams&Honey",Herb Flower (Anise) Honey 450 gm,160.0,ZARY,450g  |  EGP 35.56/100g,,,,,,
Z4C36145082BFB39C9476Z,noon,Grocery,"creal,oats,Jams&Honey",Summer Flowers Honey 450 gm,145.0,ZARY,450g  |  EGP 32.22/100g,,,,,,
Z225CA5CD6423415B34AFZ,noon,Grocery,"creal,oats,Jams&Honey",Arkan Chocolate Halawa 300g – Premium Egyptian Sesame Sweet with Chocolate Swirls | Traditional Halva Dessert,99.99,ARKAN,300g  |  EGP 33.33/100g,,,,,,
ZC74888EDBB306A3C9B6BZ,noon,Grocery,"creal,oats,Jams&Honey",Pistachio butter 210g Bundle,1270.0,HEALTHY & TASTY,,,,,,,
Z1CF4FA91D85707ACCC14Z,noon,Grocery,"creal,oats,Jams&Honey",Black seed flower honey 950g,240.0,Shana nature house,950g  |  EGP 25.26/100g,,,,,,
ZD0E6067724BB078B1CC9Z,noon,Grocery,"creal,oats,Jams&Honey",Herbistice Natural Bee Honey Citrus Flowers 500g,140.0,Herbistice,500g  |  EGP 28.00/100g,,,,,,
Z27703266F64B86E731C9Z,noon,Grocery,"creal,oats,Jams&Honey",High protein peanut butter 375g Bundle,1050.0,HEALTHY & TASTY,250g  |  EGP 84.40/100g,,,,,,
Z706905CEED03D3E6B607Z,noon,Grocery,"creal,oats,Jams&Honey",gotella White Chocolate Spread 425 gm,95.0,Gotella Chocolate,425g  |  EGP 22.35/100g,,,,,,
ZEE7060668C69D909E59BZ,noon,Grocery,"creal,oats,Jams&Honey",Clover Flowers Honey 850 gm,250.0,ZARY,850g  |  EGP 29.41/100g,,,,,,
Z474CCC0F72DEAA126622Z,noon,Grocery,"creal,oats,Jams&Honey",Chocolate Hazelnut Spread 350g,108.0,ASMACUP,350g  |  EGP 30.86/100g,,,,,,
Z02D1837EDABC2817543EZ,noon,Grocery,"creal,oats,Jams&Honey",Pistachio Spread Cream 1 KG,585.0,ASMACUP,1000g  |  EGP 58.50/100g,,,,,,
Z44A8181C9AC111A8AAFCZ,noon,Grocery,"creal,oats,Jams&Honey",asmacup White Chocolate Oreo Spread 900 gm,202.5,ASMACUP,900g  |  EGP 22.50/100g,,,,,,
N51181869A,noon,Grocery,"creal,oats,Jams&Honey",Honey  - Medium Squeeze 270grams,624.0,Fino,270g  |  EGP 231.11/100g,,,,,,
N28940008A,noon,Grocery,"creal,oats,Jams&Honey",Red Berries Fruit Jam 284grams,310.0,St.Dalfour,284g  |  EGP 109.15/100g,,,,,,
Z45788582C91FD52E467EZ,noon,Grocery,"creal,oats,Jams&Honey",Manuka Health-Manuka Honey MGO 400+ 250g,3699.0,Manuka Health New Zealand Ltd,250g  |  EGP 1479.60/100g,,,,,,
N29594894A,noon,Grocery,"creal,oats,Jams&Honey",Greek Honey Jar 250grams,737.0,Attica,250g  |  EGP 294.80/100g,,,,,,
N27747764A,noon,Grocery,"creal,oats,Jams&Honey",Crispy Oat & Honey Granola Bar 40grams,42.0,Sante,40g  |  EGP 105.00/100g,,,,,,
Z4EF37BAECDAD510682DBZ,noon,Grocery,"creal,oats,Jams&Honey",Caesar Honey 350 grams - 100% natural from Uni Smart Group,135.0,Uni Smart Group,350g  |  EGP 38.57/100g,,,,,,
ZDA3EB1DD82ADEB9B92A4Z,noon,Grocery,"creal,oats,Jams&Honey",Natural Black Seed Bee Honey 500g,140.0,Herbistice,500g  |  EGP 28.00/100g,,,,,,
ZB8E7C8AF706E781CD731Z,noon,Grocery,"creal,oats,Jams&Honey",Hazelnut Chocolate Spread 900g,179.1,ASMACUP,900g  |  EGP 19.90/100g,,,,,,
ZA635298389A212A4B613Z,noon,Grocery,"creal,oats,Jams&Honey",ANISE WONDER BEE HONEY 950 GM,185.0,Wonder Bee Honey,950g  |  EGP 19.47/100g,,,,,,
ZD892C0855666516319F0Z,noon,Grocery,"creal,oats,Jams&Honey",gotella Mango Chocolate Spread 425 gm,95.0,Gotella Chocolate,425g  |  EGP 22.35/100g,,,,,,
N42554196A,noon,Grocery,"creal,oats,Jams&Honey",Hero Citrus Honey - 225grams,72.0,Hero,225g  |  EGP 32.00/100g,,,,,,
Z90814DAB508E00CE0895Z,noon,Grocery,"creal,oats,Jams&Honey",Children's chocolate spread 375 grams Bundle,850.0,HEALTHY & TASTY,375g  |  EGP 57.60/100g,,,,,,
Z9AF95B545AAD05A6CF65Z,noon,Grocery,"creal,oats,Jams&Honey",Fenugreek Honey 350 g - 100% natural from Uni Smart Group,100.0,Uni Smart Group,350g  |  EGP 28.57/100g,,,,,,
N38731558A,noon,Grocery,"creal,oats,Jams&Honey",Strawberry Jams 370grams,365.0,Bonne Maman,370g  |  EGP 98.65/100g,,,,,,
Z1541941C3E313BC2F9AFZ,noon,Grocery,"creal,oats,Jams&Honey","Clover Blossom Honey from Ahla Seha - 865g - 100% Natural, Rich in Vitamins and Minerals",201.0,Ahla Seha,865g  |  EGP 23.24/100g,,,,,,
Z8F11FD8CFB38F18461BBZ,noon,Grocery,"creal,oats,Jams&Honey",Rocher spread Cream  Irresistible Luxurious Rocher Goodness 350 gm,162.0,ASMACUP,350g  |  EGP 46.29/100g,,,,,,
N25262585A,noon,Grocery,"creal,oats,Jams&Honey",Jam With Mixed Fruits Flavor - 350grams,73.0,Hero,350g  |  EGP 20.86/100g,,,,,,
Z1ACFB0C3E83A7BF8B5E2Z,noon,Grocery,"creal,oats,Jams&Honey",فستق اسبريد  200 جرام,179.1,اسماكب,200g  |  EGP 89.55/100g,,,,,,
Z3D684EC7B8F717AB7B3CZ,noon,Grocery,"creal,oats,Jams&Honey",Nawara honey with honey 450 g,126.0,Shana nature house,470g  |  EGP 26.81/100g,,,,,,
Z6DA6119CD13785550967Z,noon,Grocery,"creal,oats,Jams&Honey",Dubai filling Kunafa & Pistachio 500 Gram,243.0,ASMACUP,450g  |  EGP 54.00/100g,,,,,,
N27747723A,noon,Grocery,"creal,oats,Jams&Honey",Protein Go On Cranberry Chocolate Bar 50grams,75.0,Sante,50g  |  EGP 150.00/100g,,,,,,
ZD912451DDF231AF3A1BAZ,noon,Grocery,"creal,oats,Jams&Honey",Nutmeg Honey 350 g - 100% Natural from Uni Smart Group,95.0,Uni Smart Group,350g  |  EGP 27.14/100g,,,,,,
N29012952A,noon,Grocery,"creal,oats,Jams&Honey",Clover Honey 250grams,76.5,Al Shifa,250g  |  EGP 30.60/100g,,,,,,
